         1.224063347          1.547023011          1.799999447          1.091276852          1.093551600          1.093552345          1.087469327          1.081496798          1.081497668        115.859889547        179.999890874        108.290265500        109.357487559        109.357465784        112.284600968         98.625347476         98.625181133         95.636161478        179.999937414        120.120508564       -120.120375219         -0.000000478        121.728139731       -121.727879927 
         1.238744000          1.494007760          1.800000000          1.089130642          1.092960895          1.092960895          1.091544961          1.082152059          1.082152059        112.245816192         90.000000000        108.257466038        110.196283596        110.196283596        110.704338455        103.046287612        103.046287612        180.000000000        180.000000000        119.976283893       -119.976283893        180.000000000        120.819135208       -120.819135208 
         1.244541000          1.450943617          1.800000000          1.089271026          1.095481038          1.095481038          1.065616499          1.092061283          1.092061283        143.475843227         90.000000000        105.649936241        112.526645826        112.526645826        113.697346896        106.747261253        106.747261253          0.000000000        180.000000000        117.924938183       -117.924938183          0.000000000        122.547138157       -122.547138157 
         1.213841000          1.487631289          1.800000141          1.088780721          1.092051450          1.092051450          1.083976725          1.086836188          1.086836188        112.151638619        116.360404791        108.180783950        109.806294156        109.806294156        102.134313885        106.299334165        106.299334165        180.000000000        180.000000000        120.130836565       -120.130836565        180.000000000        119.668836301       -119.668836301 
         1.214490000          1.473874616          1.800000141          1.088179204          1.092988303          1.092988303          1.083948110          1.087187888          1.087187888        124.821721131        116.360404791        107.601070099        110.587500979        110.587500979        113.997291386        102.775556747        102.775556747          0.000000000        180.000000000        119.309159768       -119.309159768          0.000000000        122.249854824       -122.249854824 
         1.229248000          1.490741936          1.799999902          1.088933381          1.092668048          1.092668048          1.088415915          1.084066310          1.084066310        112.377653562         96.850840082        108.239880208        110.108669471        110.108669471        108.922136534        103.437600870        103.437600870        180.000000000        180.000000000        120.008518432       -120.008518432        180.000000000        120.866623749       -120.866623749 
         1.209495000          1.492632058          1.799999681          1.089632737          1.091630245          1.091630245          1.078942988          1.087373819          1.087373819        111.362702102        145.558496505        108.041826039        109.290310741        109.290310741         94.842519276        108.912884544        108.912884544        180.000000000        180.000000000        120.343868332       -120.343868332          0.000000000        118.088024840       -118.088024840 
         1.206563000          1.511396365          1.799999681          1.088545295          1.092818885          1.092818885          1.090988664          1.084049352          1.084049352        119.806525232        145.558496505        108.467782357        109.626595070        109.626595070        119.972056235         97.268165686         97.268165686          0.000000000        180.000000000        119.975623220       -119.975623220          0.000000000        122.932444480       -122.932444480 
         1.232636000          1.455967796          1.799999902          1.088840394          1.094157812          1.094157812          1.070656096          1.090402053          1.090402053        137.658089229         96.850840082        105.739307070        112.173090864        112.173090864        112.772558403        106.007260274        106.007260274          0.000000000        180.000000000        118.032756453       -118.032756453          0.000000000        122.223490030       -122.223490030 
         1.224861000          1.510189948          1.100000000          1.089179531          1.094448549          1.094449362          1.174045648          1.136977435          1.136977229        113.899263333        180.000000000        107.809402376        110.378726804        110.378710977        123.836275351        115.033509172        115.033514042                  nan        180.000000000        119.751604799       -119.751577086          0.000000000        125.707751308       -125.707828931 
         1.349168000          1.475300140          1.100000000          1.090042484          1.095458905          1.095458905          1.146662851          1.111612545          1.111612545        113.708032946         90.000000000        108.343989923        111.015743116        111.015743116        112.006172631        121.895101744        121.895101744        180.000000000        180.000000000        119.986758238       -119.986758238        180.000000000        113.831514867       -113.831514867 
         1.414208000          1.435923490          1.100000000          1.088952765          1.101702737          1.101702737          1.091683817          1.168506747          1.168506747        132.188992882         90.000000000        104.176082162        113.878493404        113.878493404        139.242327412        110.375529851        110.375529851          0.000000000        180.000000000        118.496123954       -118.496123954          0.000000000        134.125802297       -134.125802297 
         1.263447000          1.464306976          1.099999964          1.089663240          1.095009447          1.095009447          1.111516925          1.121048921          1.121048921        112.998966346        116.360365945        108.625961978        110.720803775        110.720803775        116.993792990        116.349880241        116.349880241        180.000000000        180.000000000        120.104049177       -120.104049177        180.000000000        122.087789824       -122.087789824 
         1.283015000          1.478196561          1.099999964          1.087955612          1.097000341          1.097000341          1.106407847          1.125492931          1.125492931        121.845241515        116.360365945        104.436417007        113.793929399        113.793929399        124.075193284        113.200727259        113.200727259          0.000000000        180.000000000        117.886430912       -117.886430912          0.000000000        127.100862599       -127.100862599 
         1.316573000          1.470189700          1.100000000          1.089906248          1.095413123          1.095413123          1.128675502          1.112320919          1.112320919        113.468438601         96.850865940        108.485461463        110.990688231        110.990688231        113.823541729        119.927867075        119.927867075        180.000000000        180.000000000        120.011262312       -120.011262312        180.000000000        117.122693235       -117.122693235 
