0,0,0,1.2155,0,0,1.7953,1.3621,0,-0.53776,-1.8223,0,1.0254,2.1385,0,2.4323,1.4478,0.88308,2.4323,1.4478,-0.88308,0.40352,-2.3613,0,-1.1239,-1.9215,0.90842,-1.1239,-1.9215,-0.90842
0,0,0,1.2246,0,0,1.8547,1.3593,0,-1.1,0,0,1.1237,2.1749,0,2.4979,1.4253,0.882,2.4979,1.4253,-0.882,-1.7401,-0.97779,0,-1.5903,0.59878,0.83559,-1.5903,0.59878,-0.83559
0,0,0,1.313,0,0,2.1705,1.1765,0,-0.2847,1.0625,0,1.7746,2.1942,0,2.8208,1.0458,0.8719,2.8208,1.0458,-0.8719,-1.3961,1.2424,0,-0.0018177,1.7046,0.86952,-0.0018177,1.7046,-0.86952
0,0,0,1.2929,0,0,1.8802,1.3406,0,-0.2847,-1.0625,0,1.129,2.1345,0,2.527,1.4346,0.87891,2.527,1.4346,-0.8789,0.47635,-1.8651,0,-1.0053,-1.3301,0.82461,-1.0053,-1.3301,-0.82461
0,0,0,1.2601,0,0,1.9776,1.2978,0,-0.66149,0.87888,0,1.3944,2.2213,0,2.6318,1.2861,0.87657,2.6318,1.2861,-0.87657,-1.7596,0.68852,0,-0.54434,1.6004,0.8569,-0.54434,1.6004,-0.8569
0,0,0,1.2475,0,0,1.8347,1.3336,0,-0.66149,-0.87888,0,1.0758,2.1212,0,2.4804,1.4243,0.87929,2.4804,1.4243,-0.87929,-0.20267,-1.9166,0,-1.4029,-0.88558,0.83665,-1.4029,-0.88558,-0.83665
0,0,0,1.2947,0,0,2.113,1.2128,0,-0.38898,1.0289,0,1.6671,2.2092,0,2.7668,1.1147,0.87295,2.7668,1.1147,-0.87295,-1.5054,1.1131,0,-0.13908,1.6922,0.86546,-0.13908,1.6922,-0.86546
0,0,0,1.2338,0,0,1.8775,1.3642,0,-0.96485,0.52827,0,1.1805,2.2083,0,2.5223,1.4189,0.8808,2.5223,1.4189,-0.8808,-1.9363,-0.050141,0,-1.1214,1.2753,0.84654,-1.1214,1.2753,-0.84654
0,0,0,1.2301,0,0,1.8286,1.339,0,-0.96485,-0.52827,0,1.0718,2.1298,0,2.4731,1.4208,0.88062,2.4731,1.4208,-0.88062,-1.0293,-1.6946,0,-1.6517,-0.23566,0.83762,-1.6517,-0.23567,-0.83762
0,0,0,1.2762,0,0,1.864,1.3367,0,-0.38898,-1.0289,0,1.1113,2.1296,0,2.5106,1.4296,0.87885,2.5106,1.4296,-0.87885,0.31592,-1.89,0,-1.1186,-1.2324,0.82934,-1.1186,-1.2324,-0.82934
0,0,0,1.308,0,0,2.1555,1.186,0,-0.31133,1.055,0,1.7472,2.1986,0,2.8069,1.0635,0.87214,2.8069,1.0635,-0.87214,-1.4245,1.2109,0,-0.036037,1.7023,0.86843,-0.036037,1.7023,-0.86843
0,0,0,1.2774,0,0,2.0499,1.2525,0,-0.5103,0.97447,0,1.5425,2.2191,0,2.7054,1.1935,0.87446,2.7054,1.1935,-0.87446,-1.6252,0.94109,0,-0.3105,1.6641,0.8614,-0.3105,1.6641,-0.8614
0,0,0,1.2451,0,0,1.9139,1.3388,0,-0.82171,0.73129,0,1.2605,2.2157,0,2.5633,1.3697,0.8789,2.5633,1.3697,-0.8789,-1.8758,0.35531,0,-0.82411,1.4781,0.8521,-0.82411,1.4781,-0.8521
0,0,0,1.227,0,0,1.8651,1.3692,0,-1.0643,0.27787,0,1.1484,2.1972,0,2.5081,1.4308,0.88187,2.5081,1.4308,-0.88187,-1.9027,-0.50763,0,-1.3938,0.97947,0.84003,-1.3938,0.97947,-0.84003
0,0,0,1.2259,0,0,1.84,1.3467,0,-1.0643,-0.27787,0,1.0942,2.1485,0,2.4839,1.4201,0.88144,2.4839,1.4201,-0.88144,-1.4356,-1.395,0,-1.6748,0.1748,0.8359,-1.6748,0.1748,-0.8359
0,0,0,1.2372,0,0,1.8268,1.3352,0,-0.82171,-0.73129,0,1.066,2.1216,0,2.4718,1.423,0.87986,2.4718,1.423,-0.87987,-0.59521,-1.8597,0,-1.5497,-0.59591,0.83805,-1.5497,-0.5959,-0.83805
0,0,0,1.2612,0,0,1.8487,1.3342,0,-0.5103,-0.97447,0,1.0934,2.1249,0,2.495,1.4262,0.87896,2.495,1.4262,-0.87896,0.10483,-1.9125,0,-1.2484,-1.0961,0.83344,-1.2484,-1.0961,-0.83344
0,0,0,1.2882,0,0,1.8758,1.3395,0,-0.31133,-1.055,0,1.1243,2.1331,0,2.5225,1.4331,0.87888,2.5225,1.4331,-0.87888,0.43704,-1.8716,0,-1.0343,-1.3067,0.82593,-1.0343,-1.3067,-0.82593
0,0,0,1.1709,0,0,1.9937,1.2689,0,-2.7,0,0,1.3486,2.1489,0,2.6253,1.241,0.88725,2.6253,1.241,-0.88725,-2.5313,-1.0658,0,-2.7109,0.54231,0.93453,-2.7109,0.54231,-0.93453
0,0,0,1.1709,0,0,2.0996,1.1417,0,-0.69881,2.608,0,1.5211,2.0697,0,2.7298,1.0566,0.88618,2.7298,1.0566,-0.88618,-1.6761,2.1478,0,-0.3571,3.0504,0.92828,-0.3571,3.0504,-0.92828
0,0,0,1.1751,0,0,1.9411,1.2998,0,-0.69881,-2.608,0,1.2644,2.1561,0,2.5746,1.2978,0.88675,2.5746,1.2978,-0.88675,0.35412,-2.8482,0,-1.2416,-2.5731,0.9336,-1.2416,-2.5731,-0.9336
0,0,0,1.1719,0,0,1.998,1.2513,0,-1.6237,2.1573,0,1.345,2.1267,0,2.6314,1.2245,0.88675,2.6314,1.2245,-0.88675,-2.3516,1.3606,0,-1.3893,2.6534,0.93245,-1.3893,2.6534,-0.93245
0,0,0,1.1728,0,0,1.9523,1.2915,0,-1.6237,-2.1573,0,1.2818,2.1525,0,2.5854,1.2835,0.88692,2.5854,1.2835,-0.88692,-0.91875,-2.9765,0,-2.0276,-1.7942,0.93334,-2.0276,-1.7942,-0.93334
0,0,0,1.1713,0,0,2.0564,1.1883,0,-0.95478,2.5255,0,1.4425,2.0926,0,2.6891,1.1289,0.88626,2.6891,1.1289,-0.88626,-1.8895,1.9848,0,-0.62937,2.9755,0.9298,-0.62937,2.9755,-0.9298
0,0,0,1.172,0,0,1.9939,1.266,0,-2.3683,1.2967,0,1.3462,2.1443,0,2.6263,1.2397,0.88704,2.6263,1.2398,-0.88704,-2.6087,0.24584,0,-2.33,1.8388,0.93471,-2.33,1.8388,-0.9347
0,0,0,1.1711,0,0,1.9709,1.2805,0,-2.3683,-1.2967,0,1.3115,2.15,0,2.6033,1.2632,0.88711,2.6033,1.2632,-0.88711,-2.4423,-2.3757,0,-2.4006,-0.7545,0.9324,-2.4006,-0.7545,-0.9324
0,0,0,1.1745,0,0,1.9433,1.2979,0,-0.95478,-2.5255,0,1.2678,2.1551,0,2.5767,1.2947,0.88679,2.5767,1.2947,-0.88679,0.043068,-2.9395,0,-1.4826,-2.396,0.9336,-1.4826,-2.396,-0.9336
0,0,0,1.171,0,0,2.0876,1.1549,0,-0.76418,2.5896,0,1.4988,2.0763,0,2.7186,1.0771,0.88618,2.7186,1.0771,-0.88618,-1.7321,2.1101,0,-0.42585,3.0333,0.92871,-0.42585,3.0333,-0.92871
0,0,0,1.1717,0,0,2.0203,1.226,0,-1.2526,2.3919,0,1.3799,2.1113,0,2.6538,1.1873,0.8865,2.6538,1.1873,-0.8865,-2.1151,1.7427,0,-0.95821,2.8588,0.93116,-0.95821,2.8588,-0.93116
0,0,0,1.172,0,0,1.9927,1.262,0,-2.0169,1.795,0,1.3407,2.1375,0,2.6256,1.2372,0.88691,2.6256,1.2372,-0.88691,-2.5321,0.84737,0,-1.8737,2.3218,0.93362,-1.8737,2.3218,-0.93362
0,0,0,1.1715,0,0,1.9956,1.2675,0,-2.6124,0.68204,0,1.3508,2.1477,0,2.6275,1.2396,0.88717,2.6275,1.2396,-0.88717,-2.5879,-0.39542,0,-2.6413,1.2224,0.93562,-2.6413,1.2224,-0.93562
0,0,0,1.1707,0,0,1.9816,1.2741,0,-2.6124,-0.68204,0,1.3292,2.1488,0,2.6137,1.2515,0.88714,2.6137,1.2515,-0.88714,-3.2721,-1.5406,0,-2.3622,-0.20001,0.93147,-2.3622,-0.20001,-0.93147
0,0,0,1.1719,0,0,1.9605,1.2865,0,-2.0169,-1.795,0,1.2947,2.1512,0,2.5932,1.2744,0.88702,2.5932,1.2744,-0.88702,-1.6149,-2.7985,0,-2.2735,-1.3166,0.93309,-2.2735,-1.3166,-0.93309
0,0,0,1.1738,0,0,1.9467,1.2953,0,-1.2526,-2.3919,0,1.273,2.1539,0,2.5799,1.2902,0.88684,2.5799,1.2902,-0.88684,-0.35765,-2.9975,0,-1.7414,-2.1548,0.9335,-1.7414,-2.1548,-0.9335
0,0,0,1.175,0,0,1.9416,1.2993,0,-0.76418,-2.5896,0,1.2652,2.1558,0,2.5751,1.2971,0.88676,2.5751,1.2971,-0.88676,0.27763,-2.8746,0,-1.3047,-2.5304,0.93361,-1.3047,-2.5304,-0.93361
0,0,0,1.2214,0,0,1.8672,1.3634,0,-1.3343,0,0,1.1313,2.1744,0,2.5099,1.4201,0.88323,2.5099,1.4201,-0.88323,-1.8388,-0.99529,0,-1.7277,0.55419,0.86955,-1.7277,0.55419,-0.86956
0,0,0,1.2712,0,0,2.1882,1.1437,0,-0.34535,1.2888,0,1.833,2.175,0,2.8286,0.98434,0.87268,2.8286,0.98434,-0.87268,-1.4404,1.4035,0,-0.013501,1.8415,0.88648,-0.013501,1.8415,-0.88648
0,0,0,1.2571,0,0,1.8381,1.3447,0,-0.34535,-1.2888,0,1.0776,2.1303,0,2.4824,1.436,0.87953,2.4824,1.436,-0.87953,0.49411,-1.9884,0,-0.99392,-1.5087,0.86328,-0.99392,-1.5087,-0.86328
0,0,0,1.2389,0,0,1.9874,1.2855,0,-0.8024,1.0661,0,1.3982,2.2056,0,2.6381,1.268,0.87804,2.6381,1.268,-0.87804,-1.8483,0.75083,0,-0.66582,1.719,0.87819,-0.66582,1.719,-0.87818
0,0,0,1.2316,0,0,1.805,1.3439,0,-0.8024,-1.0661,0,1.0305,2.1161,0,2.4475,1.4366,0.88044,2.4475,1.4366,-0.88044,-0.30305,-2.0544,0,-1.4683,-1.0079,0.86975,-1.4683,-1.0079,-0.86975
0,0,0,1.2601,0,0,2.1266,1.1882,0,-0.47184,1.2481,0,1.7016,2.1926,0,2.7736,1.0709,0.87403,2.7736,1.0709,-0.87403,-1.5692,1.2484,0,-0.18226,1.8314,0.88379,-0.18226,1.8314,-0.88379
0,0,0,1.2238,0,0,1.9126,1.3534,0,-1.1704,0.64079,0,1.2263,2.2069,0,2.5568,1.3898,0.88203,2.5568,1.3898,-0.88203,-2.0133,-0.060129,0,-1.2998,1.3099,0.87272,-1.2998,1.3099,-0.87272
0,0,0,1.2238,0,0,1.8082,1.3504,0,-1.1704,-0.64079,0,1.0328,2.1222,0,2.4503,1.4346,0.88185,2.4503,1.4346,-0.88185,-1.186,-1.7607,0,-1.7464,-0.30348,0.87031,-1.7464,-0.30348,-0.87031
0,0,0,1.2474,0,0,1.8268,1.3428,0,-0.47184,-1.2481,0,1.0629,2.1253,0,2.4706,1.4344,0.8797,2.4706,1.4344,-0.8797,0.30226,-2.0254,0,-1.1329,-1.3991,0.86614,-1.1329,-1.3991,-0.86614
0,0,0,1.2682,0,0,2.1722,1.1555,0,-0.37765,1.2798,0,1.7992,2.1804,0,2.8146,1.0068,0.873,2.8146,1.0068,-0.873,-1.4743,1.3657,0,-0.055728,1.8402,0.88575,-0.055728,1.8402,-0.88575
0,0,0,1.2495,0,0,2.0595,1.2351,0,-0.619,1.182,0,1.5558,2.203,0,2.7104,1.1654,0.87579,2.7104,1.1654,-0.87579,-1.7047,1.0444,0,-0.38988,1.7995,0.8811,-0.38988,1.7995,-0.8811
0,0,0,1.23,0,0,1.9348,1.3272,0,-0.99675,0.88707,0,1.2812,2.205,0,2.5819,1.3481,0.88027,2.5819,1.3481,-0.88027,-1.9623,0.37576,0,-0.98326,1.5621,0.8754,-0.98326,1.5621,-0.8754
0,0,0,1.2211,0,0,1.8972,1.3655,0,-1.291,0.33706,0,1.1884,2.2008,0,2.54,1.4096,0.88311,2.54,1.4096,-0.88311,-1.9786,-0.52743,0,-1.5623,0.96477,0.8704,-1.5623,0.96477,-0.8704
0,0,0,1.2223,0,0,1.832,1.3557,0,-1.291,-0.33706,0,1.0709,2.1424,0,2.4745,1.4276,0.88266,2.4745,1.4276,-0.88266,-1.5721,-1.4236,0,-1.7841,0.11966,0.87001,-1.7841,0.11966,-0.87001
0,0,0,1.2266,0,0,1.8006,1.3467,0,-0.99675,-0.88707,0,1.0222,2.1152,0,2.4425,1.4376,0.88107,2.4425,1.4376,-0.88107,-0.7368,-1.97,0,-1.633,-0.68816,0.87025,-1.633,-0.68816,-0.87026
0,0,0,1.2389,0,0,1.8155,1.3424,0,-0.619,-1.182,0,1.047,2.1204,0,2.4587,1.4347,0.87998,2.4587,1.4347,-0.87998,0.052363,-2.0556,0,-1.2885,-1.2451,0.86835,-1.2885,-1.2451,-0.86835
0,0,0,1.2544,0,0,1.835,1.344,0,-0.37765,-1.2798,0,1.0738,2.129,0,2.4793,1.4354,0.87957,2.4793,1.4354,-0.87957,0.44699,-1.9984,0,-1.0297,-1.4827,0.86411,-1.0297,-1.4827,-0.86411
0,0,0,1.1717,0,0,1.9986,1.2664,0,-2.4657,0,0,1.3566,2.1486,0,2.6302,1.2366,0.88724,2.6302,1.2366,-0.88724,-2.366,-1.0738,0,-2.4846,0.5409,0.93471,-2.4846,0.5409,-0.93471
0,0,0,1.1743,0,0,2.1307,1.1002,0,-0.63817,2.3817,0,1.5866,2.0477,1.2079e-05,2.7595,0.9963,0.88547,2.7595,0.99631,-0.88548,-1.6748,2.072,0,-0.28513,2.8285,0.92347,-0.28513,2.8285,-0.92348
0,0,0,1.1814,0,0,1.8986,1.3223,0,-0.63817,-2.3817,0,1.196,2.1579,0,2.5332,1.3426,0.88617,2.5332,1.3426,-0.88617,0.39284,-2.706,0,-1.1913,-2.4011,0.92902,-1.1913,-2.4011,-0.92902
0,0,0,1.175,0,0,2.0055,1.2385,0,-1.4828,1.97,0,1.3555,2.1171,0,2.6401,1.2107,0.88628,2.6401,1.2107,-0.88628,-2.2859,1.2481,0,-1.2732,2.4889,0.92737,-1.2732,2.4889,-0.92737
0,0,0,1.1768,0,0,1.9157,1.3099,0,-1.4828,-1.97,0,1.2222,2.1529,0,2.5497,1.3205,0.88652,2.5497,1.3205,-0.88652,-0.82736,-2.8305,0,-1.9345,-1.6541,0.92931,-1.9345,-1.6541,-0.9293
0,0,0,1.1747,0,0,2.0802,1.1557,0,-0.87192,2.3064,0,1.4877,2.0742,0,2.713,1.0842,0.88565,2.713,1.0842,-0.88565,-1.8699,1.8901,0,-0.54811,2.7714,0.92452,-0.54811,2.7714,-0.92452
0,0,0,1.1746,0,0,1.9983,1.263,0,-2.1627,1.1841,0,1.3523,2.1429,0,2.6313,1.2369,0.88678,2.6313,1.2369,-0.88678,-2.4934,0.15794,0,-2.1648,1.7353,0.93119,-2.1648,1.7353,-0.93119
0,0,0,1.1732,0,0,1.9485,1.2919,0,-2.1627,-1.1841,0,1.274,2.15,0,2.5816,1.2861,0.88691,2.5816,1.2861,-0.88691,-2.2051,-2.2658,0,-2.2948,-0.65127,0.92954,-2.2948,-0.65127,-0.92954
0,0,0,1.1801,0,0,1.9019,1.3192,0,-0.87192,-2.3064,0,1.201,2.1563,0,2.5364,1.3375,0.88625,2.5364,1.3375,-0.88625,0.093481,-2.7932,0,-1.4198,-2.2332,0.92914,-1.4198,-2.2332,-0.92914
0,0,0,1.1744,0,0,2.1168,1.1157,0,-0.69786,2.3649,0,1.5587,2.0552,0,2.7469,1.021,0.88551,2.7469,1.021,-0.88551,-1.726,2.0287,0,-0.3518,2.8162,0.92373,-0.3518,2.8162,-0.92373
0,0,0,1.1749,0,0,2.0361,1.203,0,-1.1439,2.1843,0,1.4067,2.0969,0,2.6706,1.1582,0.88594,2.6706,1.1582,-0.88594,-2.0747,1.6352,0,-0.86296,2.6728,0.92576,-0.86296,2.6728,-0.92576
0,0,0,1.175,0,0,1.9964,1.256,0,-1.8419,1.6392,0,1.3449,2.1326,0,2.6303,1.2321,0.88654,2.6303,1.2321,-0.88654,-2.4404,0.74123,0,-1.7325,2.1838,0.92919,-1.7325,2.1838,-0.92919
0,0,0,1.1735,0,0,2.0017,1.2652,0,-2.3857,0.62285,0,1.3602,2.1481,0,2.6339,1.236,0.88705,2.6339,1.236,-0.88705,-2.4488,-0.45275,0,-2.4622,1.1628,0.93373,-2.4622,1.1628,-0.93373
0,0,0,1.1719,0,0,1.9694,1.2803,0,-2.3857,-0.62285,0,1.3084,2.1486,0,2.602,1.2642,0.88706,2.602,1.2642,-0.88706,-2.8652,-1.5946,0,-2.3012,-0.081381,0.92956,-2.3012,-0.08138,-0.92956
0,0,0,1.1749,0,0,1.9296,1.3022,0,-1.8419,-1.6392,0,1.2438,2.1514,0,2.5632,1.3058,0.88671,2.5632,1.3058,-0.88671,-1.4834,-2.66,0,-2.1642,-1.1935,0.9295,-2.1642,-1.1935,-0.9295
0,0,0,1.1786,0,0,1.9069,1.3154,0,-1.1439,-2.1843,0,1.2087,2.1547,0,2.5412,1.3308,0.88636,2.5412,1.3308,-0.88636,-0.29098,-2.8493,0,-1.665,-2.002,0.9292,-1.665,-2.002,-0.9292
0,0,0,1.1811,0,0,1.8994,1.3215,0,-0.69786,-2.3649,0,1.1972,2.1575,0,2.5339,1.3413,0.88619,2.5339,1.3413,-0.88619,0.31912,-2.7312,0,-1.251,-2.3609,0.92909,-1.251,-2.3609,-0.92909
0,0,0,1.2226,0,0,1.8591,1.3605,0,-1.1609,0,0,1.1274,2.1754,0,2.5022,1.4224,0.88239,2.5022,1.4224,-0.88239,-1.7632,-0.98096,0,-1.6225,0.58093,0.84709,-1.6225,0.58093,-0.84709
0,0,0,1.2984,0,0,2.1755,1.1668,0,-0.30046,1.1213,0,1.7946,2.1899,0,2.8226,1.0256,0.87203,2.8226,1.0256,-0.87203,-1.4055,1.2832,0,-0.0039535,1.7366,0.87441,-0.0039541,1.7366,-0.87441
0,0,0,1.2804,0,0,1.8671,1.341,0,-0.30046,-1.1213,0,1.1139,2.1332,0,2.5134,1.4332,0.879,2.5134,1.4332,-0.879,0.48324,-1.8951,0,-0.99651,-1.3758,0.83702,-0.99651,-1.3758,-0.83702
0,0,0,1.2526,0,0,1.9808,1.2949,0,-0.69811,0.92754,0,1.3979,2.2187,0,2.6339,1.28,0.87697,2.6339,1.28,-0.87697,-1.7813,0.7031,0,-0.57546,1.6273,0.86327,-0.57546,1.6273,-0.86327
0,0,0,1.2417,0,0,1.8257,1.3359,0,-0.69811,-0.92754,0,1.0624,2.1192,0,2.4706,1.4267,0.87959,2.4706,1.4267,-0.87959,-0.22717,-1.9497,0,-1.4154,-0.91722,0.84727,-1.4154,-0.91722,-0.84727
0,0,0,1.2826,0,0,2.1172,1.2058,0,-0.41052,1.0859,0,1.6805,2.206,0,2.7687,1.1001,0.87318,2.7687,1.1,-0.87319,-1.5201,1.147,0,-0.14941,1.7247,0.87079,-0.14941,1.7247,-0.8708
0,0,0,1.2298,0,0,1.8879,1.3622,0,-1.0183,0.55751,0,1.1947,2.2096,0,2.5326,1.4106,0.88119,2.5326,1.4106,-0.88119,-1.955,-0.05406,0,-1.1673,1.2785,0.85488,-1.1673,1.2785,-0.85488
0,0,0,1.2274,0,0,1.8229,1.3419,0,-1.0183,-0.55751,0,1.0608,2.1274,0,2.4668,1.4236,0.88098,2.4668,1.4237,-0.88098,-1.0686,-1.7081,0,-1.6721,-0.25483,0.84823,-1.6721,-0.25484,-0.84824
0,0,0,1.266,0,0,1.8525,1.3377,0,-0.41052,-1.0859,0,1.0972,2.1281,0,2.4985,1.4294,0.87902,2.4985,1.4294,-0.87903,0.3146,-1.9228,0,-1.117,-1.2751,0.84113,-1.117,-1.2751,-0.84113
0,0,0,1.225,0,0,1.8765,1.3678,0,-1.5939,0,0,1.1344,2.1733,0,2.5185,1.4241,0.88428,2.5185,1.4241,-0.88429,-1.9618,-1.0268,0,-1.8985,0.53995,0.89421,-1.8985,0.53995,-0.89421
0,0,0,1.2444,0,0,2.1977,1.1108,0,-0.41252,1.5395,0,1.8462,2.1414,0,2.8325,0.94343,0.87426,2.8325,0.94343,-0.87426,-1.502,1.5921,0,-0.040597,2.0221,0.90135,-0.040597,2.0221,-0.90135
0,0,0,1.2372,0,0,1.808,1.3542,0,-0.41252,-1.5395,0,1.0374,2.1305,0,2.4488,1.4475,0.88087,2.4488,1.4475,-0.88087,0.49134,-2.1436,0,-1.0216,-1.7104,0.88912,-1.0216,-1.7104,-0.88912
0,0,0,1.2239,0,0,1.9942,1.2665,0,-0.95847,1.2735,0,1.3871,2.1753,0,2.6419,1.2507,0.87977,2.6419,1.2507,-0.87977,-1.9527,0.83935,0,-0.8045,1.8793,0.89558,-0.8045,1.8793,-0.89558
0,0,0,1.2217,0,0,1.7832,1.3558,0,-0.95847,-1.2735,0,0.99841,2.1174,0,2.422,1.4513,0.88189,2.422,1.4513,-0.88189,-0.42688,-2.2293,0,-1.5681,-1.1449,0.89218,-1.5681,-1.1449,-0.89218
0,0,0,1.2372,0,0,2.1312,1.1622,0,-0.56362,1.4909,0,1.6937,2.1599,0,2.7744,1.0443,0.87585,2.7744,1.0443,-0.87585,-1.6494,1.41,0,-0.24249,2.0152,0.89932,-0.24249,2.0152,-0.89932
0,0,0,1.2179,0,0,1.9463,1.3309,0,-1.398,0.76544,0,1.2698,2.1922,0,2.5894,1.3531,0.88305,2.5894,1.3531,-0.88305,-2.1011,-0.057361,0,-1.5033,1.3854,0.89363,-1.5033,1.3854,-0.89364
0,0,0,1.2203,0,0,1.7863,1.3622,0,-1.398,-0.76544,0,0.99478,2.1172,0,2.4249,1.453,0.88321,2.4249,1.453,-0.88321,-1.3858,-1.8636,0,-1.8694,-0.36652,0.89328,-1.8694,-0.36653,-0.89328
0,0,0,1.2311,0,0,1.8001,1.3534,0,-0.56362,-1.4909,0,1.0263,2.1262,0,2.4403,1.447,0.88111,2.4403,1.447,-0.88111,0.26689,-2.196,0,-1.1849,-1.5867,0.8907,-1.1849,-1.5867,-0.8907
0,0,0,1.1745,0,0,2.0112,1.2628,0,-2.2061,0,0,1.3755,2.1496,0,2.6427,1.2288,0.88726,2.6427,1.2288,-0.88726,-2.1677,-1.0775,0,-2.3592,0.52578,0.93215,-2.3592,0.52578,-0.93215
0,0,0,1.1856,0,0,2.1598,1.0676,0,-0.57099,2.131,0,1.6676,2.0404,0,2.7886,0.94236,0.88329,2.7886,0.94235,-0.88329,-1.644,1.9775,0,-0.20347,2.5808,0.9176,-0.20348,2.5808,-0.9176
0,0,0,1.1964,0,0,1.8232,1.3567,0,-0.57099,-2.131,0,1.0738,2.1518,0,2.458,1.4181,0.88516,2.458,1.4181,-0.88516,0.428,-2.5482,0,-1.1374,-2.2113,0.91971,-1.1374,-2.2113,-0.91971
0,0,0,1.1834,0,0,2.0108,1.2256,0,-1.3267,1.7627,0,1.3611,2.1063,0,2.6478,1.2011,0.88536,2.6478,1.2011,-0.88536,-2.1936,1.1164,0,-1.1566,2.315,0.91825,-1.1566,2.315,-0.91825
0,0,0,1.1871,0,0,1.8389,1.344,0,-1.3267,-1.7627,0,1.0972,2.1459,0,2.4733,1.3941,0.88576,2.4733,1.3941,-0.88576,-0.73375,-2.6696,0,-1.8298,-1.4984,0.9206,-1.8298,-1.4984,-0.9206
